;No ha recetado Globifer siempre se compromete a recetar pero en el nuevo contacto se verifica que no por tanto siempre dar enfasis en este producto ademas pide muestra medica de antabus;CHILE
;No ha recetado globifer solo utiliza vatanal lax y damizen;CHILE
;No ha recetado Globifer ya que no ha tenido oportunidad seguir recordando beneficios de este producto caracteristicas y presentacion ;CHILE
;No ha recetado Globifer ya que no lo recordaba proxima visita seguir dando enfasis y lograr posicionar producto ya que los demas ya tiene receta constante ;CHILE
;No ha recetado Globifer ya que siempre me dice que cuesta entrar con un nuevo producto de todas maneras se comenta experiencia de sus colegas incluso su senora y dijo que comenzara a recetar verificar proxima visita ;CHILE
;No ha recetado ni un producto de nosotros ya que segun el Dr no ha tenido oportunidad de recetar proxima visita dar mucho enfasis al igual que esta vez ;CHILE
;No ha recetado se compromete a recetar pero no se noto mucho compromiso dar enfasis y lograr cierro solido ;CHILE
;NO HA REGRESADO DE LOS USA  Y DICEN QUE  PROBABLEMENTE  A FIN DE MES;GUATEMALA
;No ha rotado;COLOMBIA
;No ha tenido el feedback de sus pacientes esta a la espera de aquello de todas maneras se compromete a volver a recetar excelente con vatanal y laxonarol siempre enfasis en Globifer y np27 ;CHILE
;No ha tenido mas pacientes para Globifer Forte y comenta aun como objecion el precio a pesar de reconocer los beneficios Vatanal crema es su marca y presentacion Damizen objetivo y asociar Laxonarol ;CHILE
;No ha tenido ninos con molestias en la denticion La dra lo usa en casos especiales con mucha molestias se destaca su formulacion y efectividad Comprometer que lo tenga garantizado siempre presente en las molestias ;CHILE
;No ha tenido nuevamente oportunidad de recetar Globifer pero esta comprometida a realizar en caso que llegue paciente nuevo ademas comenta que ha utilizado mucho laxonarol ultimamente proxima visita dar enfasis a np27 ;CHILE
;No ha tenido oportunidad de recetar Globifer en esta oportunidad seguir destacando y enfatizando Globifer ;CHILE
;No ha tenido oportunidad de recetar Globifer pero lo tiene presente ya que trabaja tambien en medicos cubanos en Nunoa ademas comenta su excelente experiencia con vatanal y np27 que lo utiliza en unas como coadyuvante ;CHILE
;No ha tenido oportunidad de recetar Globifer ya que no han llegado pacientes con anemias si recordaba beneficios los cuales se destacaron Proxima visita verificar uso o preguntar su tiene pacientes tratados con otros hierros que pueda cambiar por Globif;CHILE
;No ha tenido pacientes con anemias comenta la dra Se refuerzan los beneficios diferenciadores Se destacan las otras marcan Proximas visitas seguir sondeando ;CHILE
;No ha tenido pacientes con anemias si recuerda globifer lo tiene presente Reforzar las grandes diferencias Si ha estado usando vatanal y damizen Seguir destacando nuestras marcas y sondear las proximas visitas ;CHILE
;No ha tenido problemas con sus pacientes ahora con el rebote de receta ha estado usando globifer vatanal damizen y calmatol Muy buenos resultados en los ttos;CHILE
;No ha usado globifer;CHILE
;No ha utilizado Globifer fue solo eso que se pudo averiguar ya que tenia mucho paciente proxima visita enfasis en uso de Globifer ;CHILE
;No ha utilizado Globifer pero si se logro el compromiso de comenzar tratamiento verificar uso proximo contacto ademas si ha recetado vatanal dar enfasis en Globifer y laxonarol ;CHILE
;No ha utilizado Globifer ya que olvida el nombre comercial se deja objeto promocional para asi recordar marca ademas se compromete a utilizar lo en esta oportunidad verificar proxima visita ;CHILE
;No ha vendido ni un lactosi tiene los 15 que se le vendio;GUATEMALA
;No habia cuponesEn farmacia Davio se retiraron  16;ARGENTINA
;No habia cupones ni facturas por cobrar;ARGENTINA
;No habia facturas por cobrarCupones retirados por Walter;ARGENTINA
;No habia llegado Alejandra todavia Hable con el papa Le recorde las tea nuevamente Me comento que viene muy floja la zona;ARGENTINA
;No habia local en esta direccion ;CHILE
;No habia recibido la cefa500 sin cargo ya se gestiono la enviar junto con el pedido manana;ARGENTINA
;No habia semanas pasadas ni ct ni globifer ;CHILE
;No hacen compras Hasta nuevo aviso;GUATEMALA
;No hacen pedido aun ;GUATEMALA
;No han llegado los paquetes de temporada;MEXICO
;No han llegado pacientes con anemia pero si tiene pacientes tratados con otros hierros en los cuales si esta dispuesta a cambiar su receta por Globifer solo tienen que volver al control ;CHILE
;No han llegado packs de temporada;MEXICO
;No han llegado recetas fqp Calmatol y vatanal  tienen buena salidaSe en reunion  No se pudo agendar capacitacion ;CHILE
;No han tenido problemas con Np;CHILE
;No han vuelto sus pacientes que receto Globifer pero si lo ha vuelto a recetar siempre dar enfasis a este producto ya que con vatanal y dexagin es lo que siempre receta cuando los necesita no perder foco solo recordar beneficios y presentacion ;CHILE
;No hara pedido hasta en la proxima ;GUATEMALA
;No hay ;COLOMBIA
;No Hay  opcion  de capacitar a los  dependientesA traves de la central;CHILE
;No hay algimide nf hay algimide tizafen fastfen dimard;COLOMBIA
;No hay aun oportunidad con esfinto crema ;GUATEMALA
;No hay aun resurtido de packs;MEXICO
;No hay concentrado de hyaluron y en este pdv se vende muy bien;MEXICO
;No hay datos reporte extemporaneo;MEXICO
;No hay dermo Capacite a la tecnica de la lo ea de solares faciales;PERU
;No hay dermo Informe a los tecnicos de las promociones del mes ;PERU
;No hay dermo Informe a los tecnicos la linea de solares ;PERU
;No hay dermo Informe las promociones del  mes Capacite la linea de Hyaluron Filler ;PERU
;No hay devoluciones pendientes solamente recoger la Cefazolina a la cual ya se le hizo nota credito;COLOMBIA
;No hay faltantes de entrega todo Ok;COLOMBIA
;No hay globifer Dependiente hace pedido se debe a problema general del local de abastecimiento Venden mucho calmatol Hacer seguimiento;CHILE
;No hay nada de producto;MEXICO
;No hay packs de temporada en esta cadena;MEXICO
;No hay pedido;GUATEMALA
;No hay pendientes de documentacion solicitada todo Ok;COLOMBIA
;No hay pendientes o novedades en el almacen Se confirma que la institucion ya esta usando genericos Piperacilina Tazobactam de Aurobindo;COLOMBIA
;No hay perenterol ;GUATEMALA
;No hay resurtido de packs no tenemos nada;MEXICO
;No hay stock en agua micelar Bandejas de Maybelline en mal estado Se necesita tester en Make up en general;ARGENTINA
;No hay stock en Mini Palette Maybelline Toallitas desmaquillantes;ARGENTINA
;No hay stock globifer quimico pedira;CHILE
;No hay urea 10 y en este pdv se vende muy bien;MEXICO
;No hicieron pedido;GUATEMALA
;No hizo compra hasta siguiente visita ;GUATEMALA
;No hizo el turno;COLOMBIA
;No hizo el turno hoy Se llamo y no respondio Se reprograma  visita;COLOMBIA
;No hizo pedido;GUATEMALA
;No hizo pedido porque lo que mas trabaja es zimbax pero ya se lo pidio a Emmi ;GUATEMALA
;No hizo turno hoy;COLOMBIA
;No hubo comentarios;COLOMBIA
;No incorpora las Dominal Max porq le piden Power Le deje Basken gourmet;ARGENTINA
;No la Vi ;ARGENTINA
;no la visitan con glucoph en el momento;COLOMBIA
;No laboro hoy ;COLOMBIA
;No le dan la orden para incorporar Intentar en un par de meses;ARGENTINA
;No le dejan tener propaganda alusiva en el consultorio de Comfenalco;COLOMBIA
;No le dejo globifer ya que no lo utiliza solo vatanal np27 lax;CHILE
;No le esta llegando higiene intima Baby bano de 250 Dermopurifyer gel  Tonica se oriento en volumen Filler dia al tecnico;PERU
;No le esta llegando syndet gel de 250 pide  requerimiento  ;PERU
;No le gusta direccionar rx;COLOMBIA
;No le gusta el pack hospitalario de aprax por eso dice que no lo compra En la prox visita va a comprarloAhora hace pedido de 1 pencilline s y 51 fleanet gato;ARGENTINA
;No le gusta Globifer lo encuentra caro Se le la llevado a comparar pero no esta satisfecho ;CHILE
;NO LE GUSTA LA MM EN SACHET;COLOMBIA
;No le gusta la nitazoxanida;COLOMBIA
;NO LE GUSTA LA PRESENTACION DE FITOSTIMOLINE GASA LE GUSTA LA CREMA FITOSTIMOLINE Y EL GEL ;COLOMBIA
;NO LE GUSTA LA VISITA ACOMPANDA ESTANBA CON ADRIANA NO LE GUSTA EL CYS CONTROL;COLOMBIA
;No le gusta mucho la presentacion en efervescentes de acemuk puesto que considera que no tiene aceptacion por parte de los ninos;COLOMBIA
;No le gusta Neovadiol Noche ;URUGUAY
;No le gusta prescribir Artrofitum Penalgin ni Cimbrar Comenta que No creia mucho en Cys Control hasta que lo tomo el mismo corroborando asi su efectividad pregunto por mecanismo de accion y precio  se brindan respuestas detalladas y se inf;COLOMBIA
;No le gusta que la visiten mucho en esa direccion;CHILE
;No le gusta rima ya que tiene otro que es ruso;COLOMBIA
;No le gusta utilizar las domperidonas prefiere tratamiento intravenoso segun lo manifestado;COLOMBIA
;No le gusta VATANAL no lo utiliza ;CHILE
;No le gustan las combinaciones ;COLOMBIA
;No le gustan los semaforos;MEXICO
;No le gustan loscupones y por la claridad de su  personalidad nos dijo que apoyara con la liea de anlgesicos ofreximos apoyo directo a meecafarma;GUATEMALA
;No le gusto la textura del Ideal Soleil Anti arena que le lleve en febrero ;URUGUAY
;No le han asignado productos de acuerdo a lo cotizado;COLOMBIA
;No le interesa agregar la linea comenta que le deja poco margen de ganancia Tiene muchos esmaltes por consignacion;ARGENTINA
;No le interesa incorporar aprax usa antiparasitarios muy economicos y de mala calidad por el momento no necesita anestesia que si usa todo richmond;ARGENTINA
;No le interesan los combos ;ARGENTINA
;No le intereso el perenterol por precio;GUATEMALA
;No le llega Dermatoclean leche limpiadoragel  se oriento a la Dermo de crema aquaphor;PERU
;no le llego a la beca que le tenemos por prescripcion y se quedo un poco triste;GUATEMALA
;No le llego el pedido de la semana pasada y por ende no le  pude cobraar;ARGENTINA
;No le pase listando el lunes porese motivo no abono a la factura;GUATEMALA
;No le pude cumplir el compromiso de avisarle de los medicamentos  antibioticos de vitalis que tenian en Bodega de bogota ya que se encuentran bloqueados x pago  si se destaco el premio Buenas Practicas de Innovacion  lo cual le parecio muy merecido ;COLOMBIA
;No le pudimos entregar muestras porque nos hicieron problema para el ingreso ;PERU
;No les llego packs de solares;MEXICO
;No llega formulacion;COLOMBIA
;No llega mercaderia  para exhibicion ;PERU
;No llega micropigmento fluido y crema de diase oriento de volumen Filler dia;PERU
;No llegan formulacion;COLOMBIA
;No llegan recetas ni cupones de Heidelg;GUATEMALA
;No llegaron a la cuota intentaran este mes otra vez;GUATEMALA
;No llegaron a la cuota para los premios reciben recetas de Villa san francisco ;GUATEMALA
;No llego giimick;PERU
;No llego gimmicks este mes enero;PERU
;No llevamos nada de maxicrez;GUATEMALA
;No lo cargo pero pactamos zitrokin;GUATEMALA
;No lo encontre ;ARGENTINA
;No lo encontre en turno;COLOMBIA
;No lo encontre en turno estaba Dr Daniel solo ;COLOMBIA
;No lo pude visitar el medico esta con licencia medica ;CHILE
;No lo puedo encontrar todavia;ARGENTINA
;NO LO PUEDO ENCONTRAR ENVIO EMAIL Y LO LLAMO PERO  NO ME RESPONDE NI POR TELEFONO NI POR EMAIL;ARGENTINA
;No lo tenia agendado Al Dr pero tuve la oportunidad de verlo poque estaba de turno y lo visite;PERU
;No lo visita ningun lab con metformina queda comprometido con gliformin;COLOMBIA
;No lo visitaban ;CHILE
;No logre trabajar con quien hace los pagos porque estaba en reunion ella ;GUATEMALA
;No los visitaban ;CHILE
;NO MANDAR ESTE PEDIDOya fue pasado x mail personalpor problema con el sistema;ARGENTINA
;No mandar las 3 xila 20;ARGENTINA
;NO MANEJA ARTROFITUM LE GUSTA  skinpred;COLOMBIA
;No maneja calcio ;COLOMBIA
;No maneja etidoxina se le indago y que no le gusta y de sodermix no lo recomienda en dermatitis atopica por la presentacion dice q minimo debe ser de 200ml por esa razon no lo formulada se le dice de los 15 g para las otras patologias si lo formula y;COLOMBIA
;No maneja mucho skinpred se le indaga pero dice  que muy poco se le deja muestras ;COLOMBIA
;No maneja ninguno de los productos solo maneja broncotimod le encanta se le da la informacion de el evento dice que confirma asistencia y se le entraja invitacion ;COLOMBIA
;No manejan adorem por rotacion;COLOMBIA
;No manejan elcirium solo vecuronio;COLOMBIA
;No manejan las compras desde alli;ARGENTINA
;No manejan maquillaje No trabajan nada de perfumeria  No visitar ;ARGENTINA
;no mas en cuc hualpen hasta nuevo aviso;CHILE
;No me acepto cupones pero si agradece frecuecia de visita;GUATEMALA
;No me aparecen los productos se le dejo la linea de prenatales y gastro esfinto floxagran betasporina flunil y zimbax;GUATEMALA
;No me aparecen todos los puntos ;COLOMBIA
;No me atendio la visita porque lo esperaban en cirugia y duraba mas de 5 horas en quirofano;COLOMBIA
;No me atendio porque estuva en reunion;COLOMBIA
;No me atendio ya era muy tarde la llamare el dia de manana solo me dieron las existencias y ya tiene que pedir;GUATEMALA
;No me atiende por ventas me prometio que me iba avisar por un pedido;ARGENTINA
;No me da bolilla;ARGENTINA
;No me dejaron pasar hacer la visita en la tarde por cambio de portero ;COLOMBIA
;No me dejaron pasar hacer la visita El portero era otro y tenia orden de no entrar ;COLOMBIA
;No me dejaron pasar hoy a la uci Y eldoc no me respondio el mensaje Que le envie Par que medejaran pasar;COLOMBIA
;No me dejaron realizar encuesta;CHILE
;No me descarga todos los productos para poder marcar que MM deje;GUATEMALA
;No me han atendido en varios meses;GUATEMALA
;No me han llegado muestras medicas ;PERU
;No me pidio nunca por transfer pero si ha incorporado de a poco nuevos productos Ne dejo las promos Le interesa incorporar pencilline;ARGENTINA
;No me pudo abonar nada ya que hoy le entregue el listado y lo queria un dia antes;GUATEMALA
;No me pudo abonar por lasu ventas bajas;GUATEMALA
;No me pudo atender iba a colocar una anestesia se alcanza a saludar ;COLOMBIA
;NO ME QUISO  RECIBIR  DICE ESTAR MUY OCUPADO DEJE VADEMECUM Y TARJETA ESTARE  INSISTIENDO EN LA GIRA DE ANTIGUA  Y LOGRAR QUE ME RECIBA;GUATEMALA
;No me quiso aceptar laxonarol ya que ella utiliza aloe vera Ademas le promocione damizen y le gusto mucho sobre todo la presentacion ya que ella utilizaba la papenzima ;CHILE
;No me quiso atender me pidio que le pase las promociones o info por mail Estan ocupados y el lunes salen de vacaciones;ARGENTINA
;NO ME QUISO RECIBIR  PORQUE NO HEMOS DADO NADA A LA ASOCIACION;GUATEMALA
;No me tenia ningun deposito Pedire apoyo de cartera ;GUATEMALA
;No mostro interes en los combos ofrecidos ;ARGENTINA
;No mostro interes en los combos ofrecidos Volver y tratar de ubicar a otro encargado de compras;ARGENTINA
;No mucho moperid por incremento Qt;COLOMBIA
;No mucho pacs opta tb x pelletevaluar mayor compromiso;CHILE
;No muestra interes cambiar de proveedor decsus productos actualmente compran el acido zoledronico a chalver lo compran pos paquete anual solo si presenta backorde los demas productos como betametasonahidrocortisona los compra con los provedores dempo;COLOMBIA
;No muestra interes en los combos ofrecidos ;ARGENTINA
;No muestra interes en los combos ofrecidos Volver mas adelante ;ARGENTINA
;No muestra mayor interea en nuestros productos producto se sacara delnpanel;GUATEMALA
;No muy interesado en atbno es su principal fortaleza visita complementaria;CHILE
;NO NECESITA MERCADERIA LE HABIA PEDIDO A PASCUAL;ARGENTINA
;no necesita nada por el momento esta interesado en comprar monitor me avisa la semana que viene tuvo problemas familiares serios y no esta de animos hoy;ARGENTINA
;No necesita nada ya pidio la semana pasada fleanet pipetas y anestesicos;ARGENTINA
;No necesitaba nada me dijo que lo llama a Mariano de Pasteur Deje kuramicina broncopulmonar;ARGENTINA
;NO NECESITAN MERCADERIA PIDEN A BRUNCA REPROGRAMADA VISITA PARA EL JJUEVES;ARGENTINA
;No nos comento sobre los apoyo de su uniforme de fott ball seguimos buscando apoyo a amxicrez y otras lineas;GUATEMALA
;No pagaron Hasta dentro de 15 dias;GUATEMALA
;No pase sabia que la linea esta en un cajon;ARGENTINA
;No paso la orden porque la rotacion de los productos esta baja Ya que les quitaron el contrato de la nueva eps;COLOMBIA
;no permite hacer encuesta;CHILE
;No permiten arreglar la exhibicion Les informe a los tecnicos los descuentos y incentivos de solares ;PERU
;No permiten dejar muestras platicamos de sineural y de perenterol  Me comentan que han recibido recetas del Dr Molina;GUATEMALA
;No piden por transferencia ;COLOMBIA
;No pidieron ;GUATEMALA
;No pidio ahora;GUATEMALA
;No pidio ni pago porque vine hace 15 dias;GUATEMALA
;No probaron todavia el Artrosan;ARGENTINA
;No probo aun el redermic c ya que usa mas el c10 va a probarlo;URUGUAY
;No productiva;ARGENTINA
;No pude agendar capacitacion  Ya que tienen capacitacion toda la semana;CHILE
;No pude hablar con Josefina;ARGENTINA
;No pude retirar recetas Tiene faltas en el lineario;ARGENTINA
;No pudo atender por reunion con el directorSe dejaron muestras;ARGENTINA
;No pudo firmar;PERU
;No puede;ARGENTINA
;No puede atender visita esta en administrativo;COLOMBIA
;NO PUEDE IR A LA CENA DE LAS BENZODIACEPINAS POR LA HORA DICE QUE MUY TEMPRANO Y ESTA OCUPADDO NO RECIBIO MUESTRAS DE NADA ;COLOMBIA
;NO PUEDE IR A LA CHARLA DE LAS BENZODIACEPINAS POR QUE TIENE UN VIAJE A CARTAGENA NO LE GUSTA ARTROFITUM Y NO CONOCIA FITOSTIMOLINE SOLUCION ;COLOMBIA
;NO PUEDE IR TIENE UN VIAJE SE LE RECUERDA FITOSTIMOLINE SOLUCION NO LO RECORDABA ;COLOMBIA
;no puedo aplicar encuesta;CHILE
;No puedo marcar las muestras por que no esta cargada la linea delta completa mi parrilla promocional ;GUATEMALA
;No px antihipertensivospoca oportunidad;COLOMBIA
;No px metforminas;COLOMBIA
;No qtendio;GUATEMALA
;No queda Devellol Zonas Delicadas llega muy poca mercaderia en total;CHILE
;No quedo adjudicado ningun producto directamente con el laboratorio por precios altos;COLOMBIA
;No quiere comprar;GUATEMALA
;No quiere comprar nada solo le pide a Lupo Le deje las promos Le interesa la promo num 2 de maezo con cefaxim Hablecon lupo para que vuelva a insistirle;ARGENTINA
;No quiere firmar la Declaracion Jurada ;PERU
;No quiere hacer pedido dice que estan muy bajas las ventas y solo compra lo justo y necesario;ARGENTINA
;NO QUIERE NADA DICE QUE LO FREGUE Y NO LE PASA Y QUE ESTA ESPERANDO EL DATO FINAL PARA CANCELAR Y YAVEREMOS MAS ADELANTE ;GUATEMALA
;NO QUIERE NADA ESTA MUY MOLESTO NO ENVIARON  LO QUE PIDIERON Y ES EL PRIMER PEDIDO PARA EL CENTRO MEDICO DE CIUDAD VIEJA;GUATEMALA
;NO QUIERE NADA Y ESTA A LA ESPERA DEL DATO FINAL DE LA DEVOLUCION DEL EVA DEL AIRE ACONDICIONADO  PARA CANCELARLO NO TIENE MAXICREZ UNOCEF PERENTEROL Y NO QUIERE NADA NO LO DESCARTO PORQUE NO LE DARE GUSTO Y SEGUIRE INSISTIENDO;GUATEMALA
;No quiere recibir la visita ;PERU
;No quiso comprar porque los pacientes solo se llevan la receta;GUATEMALA
;No quiso firmar convenio  por que le parece una cuota muy alta y bajo el incentivo  ;COLOMBIA
;No quiso recibir mm ;PERU
;No quisopedir orque ya viene el feriado y que en abril pide Maxicrez 240 ml;GUATEMALA
;No quizo aceptar las muestras en sachet de Dermablend quiere original ;URUGUAY
;No realizan Transferencias;COLOMBIA
;No realizo comentarios tienen mucho paciente;MEXICO
;No realizo pedido;COLOMBIA
;No realizo transferencia;COLOMBIA
;No recibe etapa 1;COLOMBIA
;No recibe literatura Globifer ;CHILE
;No recibe mm proxima visita dejar recordatorios ;COLOMBIA
;No recibe muestra ;COLOMBIA
;No recibe muestras dice confundirla con nutriben;COLOMBIA
;No recibe muestras se direcciona a cruz verde;COLOMBIA
;No recibe muestras dice que casi no formula Artrofitum y cuando se menciona 11 x linea de servicio al paciente agradace la informacion tambien menciona que le encanta cyscontrol se aprovecha para mencionar beneficio al paciente;COLOMBIA
;NO RECIBE VISITAS LOS LUNES PERO ME RECIBIO POR QUE LE INFORME QUE LE TENIA UNA INVITACION DE BENZODIACEPINAS;COLOMBIA
;No recibio inicio de tratamiento dice que para la proxima visita;COLOMBIA
;No recibio la ALMOHADITA de NB ETAPA 3;COLOMBIA
;No recibio la llamada;COLOMBIA
;No recibio la visita;COLOMBIA
;No recibio los Glenat de broncas se cancela parcial se reemplaza por kronen;ARGENTINA
;No recibio muestras;COLOMBIA
;No recibio muestras de Bienestar;COLOMBIA
;no recibio muestras por visita de seccional dice que le oarece interesante el magnesii;COLOMBIA
;NO RECIBIO MUESTRAS QUE CUANDO NECESITE LAS PIDE;COLOMBIA
;No recibio muestras solo med Johnson ;COLOMBIA
;No recibio muestras y que sabe que los medicamentos don de muy buena calidad;COLOMBIA
;No recibio muwsttaa;COLOMBIA
;No recibio ni quizo pasar al telefono la financiera  comento que estaban esperando la respuesta de las FFMM acerca de la diferencia de precios de los medicamentos entregados  le pregunte que para este mes habia un compromiso de pago de 32 millones  r;COLOMBIA
;No recomiendo collar ambar;CHILE
;No recordaba a NB;COLOMBIA
;No recordaba el producto por eso no Recetaba pensaba que ya no existia Se le recuerda beneficios y presentacion Pide varios inicios de tratamiento ;CHILE
;No recordaba Globifer pero si se comprometio a recetar durante el dia ya que tiene mucho paciente prefiere vatanal en crema ;CHILE
;No recordaba Globifer principalmente luego comento a recordar a medida de lo promocionado siempre dar enfasis ;CHILE
;No recordaba Globifer se destacan beneficios pero no se nota comprometido esta visita fue muy breve ya que fue mientras entraba el paciente lograr en proxima visita sondear mas y lograr cierre esperado con Globifer ;CHILE
;No recordaba la presentacion de anakim bid en caplet esperando obener un compromiso se le invito el proximo mes a una cena ju to con la doctora dubon;GUATEMALA
;NO RECORDABA SAFORELLE SE LE AMPLIO EL PANORAMA DE SUS INDICACIONES Y LE LLAMO CONSIDERABLEMENTE LA ATENCION ;COLOMBIA
;No recuerda la marca Globifer Forte es necesario recordarselo en varios lugares Rancagua San Fernando y Rengo Menciona Dexagin y Vatanal prefiere en crema;CHILE
;No responde preguntas pero es un medico que receta mucho nuestros productos y recibe solo lo que utiliza por tanto recibio todo lo promocionado y de igual menea se dio enfasis en Globifer tratar de que en proximo contacto responda si ha utilizado Globi;CHILE
;No sabe si va a Intermedica porque le coincide con un cursoPromos vigentes;ARGENTINA
;No sabe si va a IntermedicaDualtap 6lata;ARGENTINA
;No sabia  que nosotros  llevamos  el perenterol  y eso nos dio  pauta  para mostrar  la calidad  de lasmarcas  hiedeldg ;GUATEMALA
;No sabia la diferencia entre PG y LQ;PERU
;No salio a tender lavisita pero conversamos por el interno de ellos la recepcionista me puso al telefono Me informo que no iba a atender porque estaba dejando las ordenes listas porque se iba de vacaciones que una vez ladoctora claudia lasfirmara no;COLOMBIA
;No salio pago porque aun no esta vencida la factura ;GUATEMALA
;No salio pago Que la otra semana;COLOMBIA
;No se a presentado oportunidad de recetar nuevamente Globifer siempre destacar matinor y damizen ya que son productos que si utiliza bastante ;CHILE
;No se ani o a negociar veremos en siguiente gira;GUATEMALA
;NO SE ANIMA  A COMPRAR BETASPORINA Y UNOCEF PORQUE NO QUIERE DEUDAS Y NO TIENE PARA COMPRAR AL CONTADO Y QUIERE QUE REGRESE EL VIERNES ;GUATEMALA
;NO SE ANIMA CON LA BETASPORINA  PORQUE ESTA  VIENDO SOLO 4 o 5 PACIENTES  DIARIOS Y QUE TENGA PACIENCIA PARA EL OTRO MES;GUATEMALA
;No se consiguen por las droguerias del sector;COLOMBIA
;No se decide a o prar tiene unos productos de los cuales no ha podido salir comenta  Veremos el otro mes;GUATEMALA
;No se deja muestras por que el no recibe;COLOMBIA
;NO SE DEJA PRESIONAR  SALE HUYENDO AUTOMATICAMENTE DICE QUE LO LLAME MANANA PARA QUE MECONGIRME;GUATEMALA
;No se deja visitar No atiende la visita;COLOMBIA
;No se encontraba;ARGENTINA
;NO SE ENCONTRABA A DUENA LA EMPLEADA ME DICE QUE COMPRAN EN PRIMO ;ARGENTINA
;No se encontraba el dueno se le envio por mail toda la info;ARGENTINA
;No se encontraba el encargado para obtener datos;ARGENTINA
;No se encontraba el veterinario deje info tome datos para llamarlo trabaja con via;ARGENTINA
;No se encontraba el veterinario Dejee folleteriaal empleado Guillermo Poca presencia de Konig en estanteria de grandes Trabajan con Pechin VIA Drovet;ARGENTINA
;No se encontraba en el domicilio Volver a visitar;ARGENTINA
;No se encontraba enn la ciudad Luego miraba si peedia algoyme avissaba;ARGENTINA
;No se encontraba Federicoo el propietario dialogue con Marcos un vete empleado Interesado en Artrosan equinos para aplicar en terneros deguachera con artritis post septicemia interesante propuesta;ARGENTINA
;No se encontraba la encargada de compras;ARGENTINA
;No se encontraban lasduenas Estaba una veterinaria empleada Se dialogo sobre Artrosan Trabajan con VIA y Pechin;ARGENTINA
;No se encontro;GUATEMALA
;No se encontro a cliente ;GUATEMALA
;No se encontro a cliente la asistente comento que depositaran y hara pedido via Telefonica;GUATEMALA
;No se encontro a dra;GUATEMALA
;No se encontro a dra ;GUATEMALA
;No se encontro a encargado de compras ;GUATEMALA
;No se encontro al administrador;COLOMBIA
;No se encontro al cliente;GUATEMALA
;No se encontro al cliente Se volvera a pasar ;GUATEMALA
;No se encontro al dr;GUATEMALA
;No se encontro al dr ;GUATEMALA
;No se encontro de turno ;COLOMBIA
;No se encontro de turno Se visito otro medico anestesiologo  Miguel delgado;COLOMBIA
;No se encontro en el centro de salud;GUATEMALA
;No se encontro en la clinica llame al telefono y no merespondio se reprograma;COLOMBIA
;No se encontro en turno;COLOMBIA
;No se encontro en turno ;COLOMBIA
;No se encontro l cliente;GUATEMALA
;No se encontro se llamo por telefono y no respondio Se reprograma viisita;COLOMBIA
;No se encuentra el doctor esta cerrada la clinica;GUATEMALA
;No se encuentra el dueno por eso no se logro pago de factura;GUATEMALA
;No se encuentra el pago todavia;ARGENTINA
;No se encuentra encargado de compras;ARGENTINA
;NO SE ENCUENTRA Y LLEGA EL JUEVES POR LA TARDE;GUATEMALA
;No se envia hizo 2 pedidos en el y para cargar en Elvis se paso por telefono y se cargaron juntos;ARGENTINA
;No se envontraba;PERU
;No se ha cambio el arte de la cabecera de temporada de solares y sigue el arte pasado ;MEXICO
;No se ha presentado oportunidad de recetar Globifer pero dijo que si lo recuerda muy bien y ademas comento que vatanal si lo ha recetado junto con laxonarol por tanto dar mas enfasis a Globifer y np27 en proximo contacto ;CHILE
;No se ha presentado oportunidad de recetar Globifer de todos solos productos el que mas prescribe es vatanal por tanto siempre enfasis en los demas se comenta uso de laxonarol en conjunto con vatanal y tiene mucha disposicion verificar proxima visi;CHILE
;No se ha presentado oportunidad pero si tiene la disponibilidad a recetar verificar proxima visita ademas comenta que np27 es muy efectivo y muy recomendado ;CHILE
;No se ha realizado la negociacion;COLOMBIA
;NO SE HAN ENVIADO LAS NOTAS DE CREDITO CORRESPONDIENTE A LAS FACTURAS DEL 26 DE OCTUBRE Y POR ELLO NO LAS HAN CANCELADOENVIARE CORREO A LA BREVEDAD ;GUATEMALA
;No se han presentado eventos adversos con los productos de Vitalis estan interesados en dictar el taller Usalo Bien en otras dependencias de la clinica revisara agenda y nos informara fechas;COLOMBIA
;No se han presentado quiebres de productos fqp Agendada capacitacion con QF de botica ;CHILE
;No se han presentado reportes de eventos adversos con las moleculas de Vitalis todo Ok;COLOMBIA
;No se hizo transferencia;COLOMBIA
;No se logra compromiso de aumento de receta ya que tenia mucho paciente en espera y justamente llego paciente te proxima visita lograr el objetivo con calmatol ;CHILE
;No se logrado concretar venta ;GUATEMALA
;No se logro cobro hasta prox Semana;GUATEMALA
;No se mostro interesado por los combos ;ARGENTINA
;No se muestra interesado en los combos Conforme con el distribuidor ;ARGENTINA
;No se pudo agendar capacitacion ya que en estos dias andan fizcalizando segun QF del local Buen stock productos fqp;CHILE
;No se pudo averiguar lo pendiente en cuanto a la cantidad de pacientes con anemia ya que la visita fue solo promocion por mucho paciente en espera ademas que las visitas siempre son en su bodega de medicamentos ;CHILE
;No se pudo concretar capacitacion con el QF Solo a traves  de la central;CHILE
;No se pudo concretar ninguna venta cliente informo que no llega receta;GUATEMALA
;No se pudo indagar mas visita muy breve proximo contacto verificar lo anterior con cantidad de pacientes con Globifer y siempre recordar damizen ya que lo utiliza mucho con sus pacientes ;CHILE
;No se pudo sondear mucho ha que esta atendiendo los pacientes del Dr endara por su viaje al extranjero ;CHILE
